time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
5740,82.19936123,332.72431489999997,2.448871026,0
5750,82.19936636,332.87364449999995,2.452534151,0
5760,82.1993714,333.0234477,2.456197277,0
5770,82.19937636,333.1737263,2.459860402,0
5780,82.19938123,333.3244816,2.463523528,0
5790,82.19938602,333.4757153,2.467186653,0
5800,82.19939073,333.627429,2.4708497780000003,0
5810,82.19939536,333.779624,2.474512904,0
5820,82.19939991,333.9323021,2.478176029,0
5830,82.19940439,334.0854648,2.481839155,0
5840,82.19940879,334.23911360000005,2.48550228,0
5850,82.19941311,334.3932502,2.489165406,0
5860,82.19941736,334.54787610000005,2.492828531,0
5870,82.19942154,334.7029928,2.496491657,0
5880,82.19942565,334.85860210000004,2.500154782,0
5890,82.19942968,335.0147055,2.5038179080000003,0
5900,82.19943365,335.1713045,2.507481033,0
5910,82.19943756,335.32840089999996,2.511144159,0
5920,82.19944139,335.4859961,2.514807284,0
5930,82.19944516,335.6440919,2.51847041,0
5940,82.19944887,335.8026898,2.522133535,0
5950,82.19945251,335.9617915,2.5257966609999998,0
5960,82.19945609999999,336.1213986,2.529459786,0
5970,82.19945962,336.2815127,2.533122912,0
5980,82.19946308,336.4421355,2.5367860369999997,0
5990,82.19946648,336.6032687,2.540449163,0
6000,82.19946983,336.7649139,2.544112288,0
6010,82.19947312,336.9270727,2.547775413,0
6020,82.19947635,337.08974680000006,2.551438539,0
6030,82.19947953,337.25293789999995,2.555101664,0
6040,82.19948266,337.4166477,2.55876479,0
6050,82.19948573,337.5808778,2.562427915,0
6060,82.19948875,337.74563,2.566091041,0
6070,82.19949171,337.9109058,2.569754166,0
6080,82.19949463,338.0767071,2.573417292,0
6090,82.19949749999999,338.2430355,2.577080417,0
6100,82.19950032,338.4098928,2.580743543,0
6110,82.19950309,338.57728060000005,2.584406668,0
6120,82.19950582,338.74520060000003,2.588069794,0
6130,82.1995085,338.91365460000003,2.591732919,0
6140,82.19951113,339.0826444,2.595396045,0
6150,82.19951372,339.2521716,2.59905917,0
6160,82.19951626,339.422238,2.602722296,0
6170,82.19951877,339.5928454,2.606385421,0
6180,82.19952123,339.7639955,2.610048547,0
6190,82.19952364,339.93568999999997,2.613711672,0
6200,82.19952602,340.1079307,2.617374797,0
6210,82.19952836,340.2807195,2.6210379230000003,0
6220,82.19953065,340.45405800000003,2.624701048,0
6230,82.19953291,340.627948,2.628364174,0
6240,82.19953513,340.8023914,2.632027299,0
6250,82.19953731,340.97739,2.635690425,0
6260,82.19953946,341.15294539999996,2.63935355,0
6270,82.19954157,341.32905960000005,2.643016676,0
6280,82.19954364,341.50573439999994,2.646679801,0
6290,82.19954568,341.6829715,2.650342927,0
6300,82.19954768,341.8607728,2.6540060519999997,0
6310,82.19954965,342.0391401,2.657669178,0
6320,82.19955159,342.2180753,2.661332303,0
6330,82.19955349,342.3975802,2.664995429,0
6340,82.19955536,342.5776566,2.668658554,0
6350,82.1995572,342.7583064,2.67232168,0
6360,82.19955901,342.9395315,2.675984805,0
6370,82.19956078,343.1213336,2.679647931,0
6380,82.19956253,343.3037148,2.683311056,0
6390,82.19956425,343.4866768,2.6869741819999997,0
6400,82.19956594,343.6702216,2.690637307,0
6410,82.1995676,343.85435099999995,2.694300432,0
6420,82.19956923,344.03906689999997,2.697963558,0
6430,82.19957083,344.2243713,2.701626683,0
6440,82.19957241,344.4102659,2.705289809,0
6450,82.19957396,344.59675289999996,2.7089529339999996,0
6460,82.19957548,344.783834,2.71261606,0
6470,82.19957698,344.97151119999995,2.716279185,0
6480,82.19957845,345.1597864,2.719942311,0
6490,82.19957990000002,345.34866170000004,2.723605436,0
6500,82.19958132,345.5381388,2.727268562,0
6510,82.19958272,345.72821969999995,2.730931687,0
6520,82.1995841,345.9189065,2.734594813,0
6530,82.19958545,346.11020110000004,2.7382579380000003,0
6540,82.19958678,346.30210550000004,2.7419210639999996,0
6550,82.19958809,346.4946215,2.7455841889999997,0
6560,82.19958937,346.6877513,2.749247315,0
6570,82.19959063,346.88149680000004,2.75291044,0
6580,82.19959187,347.07586000000003,2.756573566,0
6590,82.19959309,347.2708428,2.7602366910000002,0
6600,82.19959429,347.4664474,2.7638998160000003,0
6610,82.19959547,347.66267569999997,2.767562942,0
6620,82.19959663,347.8595298,2.7712260669999997,0
6630,82.19959777,348.05701160000007,2.774889193,0
6640,82.19959889,348.25512319999996,2.778552318,0
6650,82.19959999,348.4538667,2.7822154439999998,0
6660,82.19960107,348.6532441,2.785878569,0
6670,82.19960214,348.85325750000004,2.789541695,0
6680,82.19960318,349.0539088,2.79320482,0
6690,82.19960421,349.2552002,2.7968679460000003,0
6700,82.19960522,349.4571338,2.8005310710000004,0
6710,82.19960622,349.65971160000004,2.8041941969999997,0
6720,82.19960719,349.8629358,2.807857322,0
6730,82.19960815,350.06680839999996,2.811520448,0
6740,82.19960909999999,350.2713315,2.815183573,0
6750,82.19961003,350.47650719999996,2.818846699,0
6760,82.19961094,350.6823377,2.822509824,0
6770,82.19961184,350.888825,2.82617295,0
6780,82.19961272,351.0959713,2.829836075,0
6790,82.19961358,351.30377880000003,2.8334992010000004,0
6800,82.19961444,351.5122496,2.837162326,0
6810,82.19961527,351.7213857,2.840825451,0
6820,82.1996161,351.9311895,2.844488577,0
6830,82.19961691,352.141663,2.848151702,0
6840,82.1996177,352.35280839999996,2.851814828,0
6850,82.19961848,352.56462789999995,2.8554779530000003,0
6860,82.19961925,352.77712369999995,2.8591410789999996,0
6870,82.19962001,352.990298,2.8628042039999997,0
6880,82.19962075,353.20415299999996,2.86646733,0
6890,82.19962148,353.41869080000004,2.870130455,0
6900,82.19962220000001,353.6339137,2.873793581,0
6910,82.19962291,353.849824,2.8774567060000003,0
6920,82.1996236,354.0664237,2.881119832,0
6930,82.19962428,354.2837153,2.884782957,0
6940,82.19962495,354.50170089999995,2.8884460830000003,0
6950,82.19962561,354.7203827,2.892109208,0
6960,82.19962626,354.93976299999997,2.8957723339999997,0
6970,82.19962690000001,355.15984419999995,2.8994354589999998,0
6980,82.19962753,355.3806284,2.903098585,0
6990,82.19962814,355.60211789999994,2.90676171,0
7000,82.19962875,355.82431510000004,2.910424835,0
7010,82.19962934,356.0472222,2.9140879610000003,0
7020,82.19962993,356.2708415,2.9177510860000004,0
7030,82.19963050000001,356.4951754,2.9214142119999997,0
7040,82.19963107,356.72022599999997,2.925077337,0
7050,82.19963162,356.94599589999996,2.928740463,0
7060,82.19963217,357.1724872,2.932403588,0
7070,82.19963271,357.39970239999997,2.936066714,0
7080,82.19963323,357.6276438,2.939729839,0
7090,82.19963375,357.8563137,2.943392965,0
7100,82.19963426,358.0857145,2.94705609,0
7110,82.19963476,358.3158486,2.9507192160000004,0
7120,82.19963526,358.5467183,2.954382341,0
7130,82.19963574,358.7783261,2.958045467,0
7140,82.19963622,359.0106742,2.961708592,0
7150,82.19963669,359.2437652,2.965371718,0
7160,82.19963715,359.4776015,2.969034843,0
7170,82.19963759999999,359.7121853,2.972697969,0
7180,82.19963804,359.9475193,2.9763610939999996,0
7190,82.19963848,360.1836057,2.98002422,0
7200,82.19963891,360.42044710000005,2.983687345,0
7210,82.19963933,360.6580458,2.98735047,0
7220,82.19963975,360.8964044,2.991013596,0
7230,82.19964016,361.1355253,2.9946767210000003,0
7240,82.19964056,361.375411,2.998339847,0
7250,82.19964096,361.616064,3.002002972,0
7260,82.19964134,361.8574866,3.0056660980000003,0
7270,82.19964172,362.0996815,3.009329223,0
7280,82.19964209999999,362.34265120000003,3.0129923489999997,0
7290,82.19964247,362.5863981,3.016655474,0
7300,82.19964283,362.8309247,3.0203186,0
7310,82.19964319,363.0762337,3.023981725,0
7320,82.19964354,363.3223275,3.0276448510000002,0
7330,82.19964388,363.5692087,3.0313079760000003,0
7340,82.19964422,363.8168798,3.034971102,0
7350,82.19964455,364.0653433,3.0386342269999997,0
7360,82.19964488,364.314602,3.042297353,0
7370,82.1996452,364.5646583,3.045960478,0
7380,82.19964552,364.8155148,3.0496236039999998,0
7390,82.19964583,365.06717410000005,3.053286729,0
7400,82.19964613,365.3196388,3.056949854,0
7410,82.19964643,365.57291150000003,3.06061298,0
7420,82.19964673,365.82699489999993,3.064276105,0
7430,82.19964702,366.0818916,3.0679392310000004,0
7440,82.1996473,366.3376042,3.071602356,0
7450,82.19964758,366.5941353,3.075265482,0
7460,82.19964786,366.8514877,3.078928607,0
7470,82.19964813,367.1096639,3.082591733,0
7480,82.1996484,367.36866660000004,3.086254858,0
7490,82.19964866,367.6284986,3.089917984,0
7500,82.19964892,367.8891625,3.0935811089999996,0
7510,82.19964917,368.1506609,3.097244235,0
7520,82.19964942,368.41299669999995,3.10090736,0
7530,82.19964966,368.6761725,3.104570486,0
7540,82.19964990000001,368.94019110000005,3.108233611,0
7550,82.19965014,369.20505510000004,3.111896737,0
7560,82.19965037,369.47076739999994,3.115559862,0
7570,82.1996506,369.7373306,3.119222988,0
7580,82.19965083,370.0047475,3.1228861130000003,0
7590,82.19965105,370.2730209,3.1265492389999996,0
7600,82.19965126,370.5421536,3.1302123639999997,0
7610,82.19965148,370.81214839999996,3.133875489,0
7620,82.19965169,371.083008,3.137538615,0
7630,82.19965189,371.3547352,3.14120174,0
7640,82.1996521,371.6273329,3.1448648660000003,0
7650,82.19965229,371.90080389999997,3.1485279910000004,0
7660,82.19965249,372.17515099999997,3.152191117,0
7670,82.19965268,372.4503771,3.1558542419999998,0
7680,82.19965287,372.726485,3.159517368,0
7690,82.19965306,373.0034775,3.163180493,0
7700,82.19965324,373.28135760000004,3.1668436189999998,0
7710,82.19965342,373.56012799999996,3.170506744,0
7720,82.19965359999999,373.8397918,3.17416987,0
7730,82.19965377,374.12035180000004,3.177832995,0
7740,82.19965394,374.4018108,3.1814961210000003,0
7750,82.19965411,374.68417180000006,3.1851592460000004,0
7760,82.19965428,374.9674378,3.1888223719999997,0
7770,82.19965444,375.2516117,3.192485497,0
7780,82.1996546,375.5366963,3.196148623,0
7790,82.19965475,375.82269469999994,3.199811748,0
7800,82.19965491,376.1096099,3.2034748730000002,0
7810,82.19965506,376.3974447,3.207137999,0
7820,82.19965521,376.68620219999997,3.2108011239999996,0
7830,82.19965535,376.9758854,3.21446425,0
7840,82.1996555,377.2664972,3.218127375,0
7850,82.19965564,377.5580407,3.221790501,0
7860,82.19965578,377.8505189,3.225453626,0
7870,82.19965592,378.1439348,3.229116752,0
7880,82.19965605,378.4382915,3.232779877,0
7890,82.19965618,378.733592,3.236443003,0
7900,82.19965631,379.02983939999996,3.2401061280000003,0
7910,82.19965644,379.3270367,3.2437692539999996,0
7920,82.19965657,379.6251871,3.2474323789999997,0
7930,82.19965669,379.92429350000003,3.251095505,0
7940,82.19965681,380.2243592,3.25475863,0
7950,82.19965693,380.5253872,3.258421756,0
7960,82.19965705,380.8273806,3.2620848810000003,0
7970,82.19965716,381.13034260000006,3.265748007,0
7980,82.19965728,381.4342763,3.2694111319999997,0
7990,82.19965739,381.73918480000003,3.2730742580000003,0
